::ffff:114.119.145.188 - - [10/Sep/2022:00:03:24 +0000] "GET /resources HTTP/1.1" 200 194907 "http://34.212.47.6/schools" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:66.249.66.197 - - [10/Sep/2022:06:51:58 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.197 - - [10/Sep/2022:06:52:01 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "http://www.wadokikai.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.5195.102 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:192.241.220.199 - - [10/Sep/2022:07:06:11 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:37.139.53.86 - - [10/Sep/2022:07:25:41 +0000] "GET / HTTP/1.0" 200 58140 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.0 Safari/537.36"
::ffff:37.139.53.86 - - [10/Sep/2022:07:25:42 +0000] "POST /sendemail HTTP/1.0" 302 40 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.0 Safari/537.36"
::ffff:37.139.53.86 - - [10/Sep/2022:07:25:42 +0000] "GET /?err=error HTTP/1.0" 200 58692 "http://wadokikai.org/?err=error#signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.0 Safari/537.36"
::ffff:167.94.138.61 - - [10/Sep/2022:07:27:31 +0000] "GET / HTTP/1.1" 200 58140 "-" "-"
::ffff:167.94.138.61 - - [10/Sep/2022:07:27:31 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:167.94.138.61 - - [10/Sep/2022:07:27:32 +0000] "PRI * HTTP/2.0" - - "-" "-"
::ffff:167.94.138.61 - - [10/Sep/2022:07:27:32 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Go-http-client/1.1"
::ffff:167.94.138.61 - - [10/Sep/2022:07:27:32 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Go-http-client/1.1"
::ffff:207.46.13.99 - - [10/Sep/2022:07:29:50 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:66.249.66.56 - - [10/Sep/2022:07:36:58 +0000] "GET /contact HTTP/1.1" 200 10017 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:43 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:43 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:44 +0000] "GET /wp-includes/wlwmanifest.xml HTTP/1.1" 404 166 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:44 +0000] "GET /xmlrpc.php?rsd HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:44 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:44 +0000] "GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:44 +0000] "GET /web/wp-includes/wlwmanifest.xml HTTP/1.1" 404 170 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:44 +0000] "GET /wordpress/wp-includes/wlwmanifest.xml HTTP/1.1" 404 176 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:44 +0000] "GET /website/wp-includes/wlwmanifest.xml HTTP/1.1" 404 174 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:44 +0000] "GET /wp/wp-includes/wlwmanifest.xml HTTP/1.1" 404 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:45 +0000] "GET /news/wp-includes/wlwmanifest.xml HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:45 +0000] "GET /2020/wp-includes/wlwmanifest.xml HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:45 +0000] "GET /2019/wp-includes/wlwmanifest.xml HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:45 +0000] "GET /shop/wp-includes/wlwmanifest.xml HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:45 +0000] "GET /wp1/wp-includes/wlwmanifest.xml HTTP/1.1" 404 170 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:45 +0000] "GET /test/wp-includes/wlwmanifest.xml HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:45 +0000] "GET /wp2/wp-includes/wlwmanifest.xml HTTP/1.1" 404 170 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:45 +0000] "GET /site/wp-includes/wlwmanifest.xml HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:46 +0000] "GET /cms/wp-includes/wlwmanifest.xml HTTP/1.1" 404 170 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:20.214.251.131 - - [10/Sep/2022:07:37:46 +0000] "GET /sito/wp-includes/wlwmanifest.xml HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
::ffff:93.159.230.89 - - [10/Sep/2022:07:47:44 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:207.46.13.204 - - [10/Sep/2022:07:52:09 +0000] "GET /images/jorge8th.jpg HTTP/1.1" 404 158 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:67.160.201.88 - - [10/Sep/2022:07:52:12 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/40.2  Mobile/15E148 Safari/605.1.15"
::ffff:54.36.148.9 - - [10/Sep/2022:07:52:22 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.7 - - [10/Sep/2022:07:52:24 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.3 - - [10/Sep/2022:07:52:27 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 200 37724 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.15 - - [10/Sep/2022:07:52:28 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.19 - - [10/Sep/2022:07:52:29 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.12 - - [10/Sep/2022:07:52:29 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.14 - - [10/Sep/2022:07:52:30 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.8 - - [10/Sep/2022:07:52:30 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.16 - - [10/Sep/2022:07:52:31 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.1 - - [10/Sep/2022:07:52:31 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.18 - - [10/Sep/2022:07:52:32 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.18 - - [10/Sep/2022:07:52:32 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.10 - - [10/Sep/2022:07:52:33 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 200 55402 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.3 - - [10/Sep/2022:07:52:34 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 200 41366 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.2 - - [10/Sep/2022:07:52:34 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:135.125.246.189 - - [10/Sep/2022:08:00:28 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.189 - - [10/Sep/2022:08:00:28 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:128.14.209.162 - - [10/Sep/2022:08:08:17 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:37.139.53.81 - - [10/Sep/2022:08:10:13 +0000] "GET / HTTP/1.0" 200 58140 "http://wadokikai.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36/iYA9HebN-7"
::ffff:37.139.53.81 - - [10/Sep/2022:08:10:14 +0000] "POST /sendemail HTTP/1.0" 302 40 "http://wadokikai.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36/iYA9HebN-7"
::ffff:37.139.53.81 - - [10/Sep/2022:08:10:14 +0000] "GET /?err=error HTTP/1.0" 200 58692 "http://wadokikai.net/?err=error#signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36/iYA9HebN-7"
::ffff:143.244.132.192 - - [10/Sep/2022:08:12:33 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
::ffff:66.249.66.54 - - [10/Sep/2022:08:21:58 +0000] "GET /contact HTTP/1.1" 200 10017 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:157.55.39.203 - - [10/Sep/2022:08:33:25 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:67.160.201.88 - - [10/Sep/2022:08:37:24 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/40.2  Mobile/15E148 Safari/605.1.15"
::ffff:67.160.201.88 - - [10/Sep/2022:08:37:30 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/40.2  Mobile/15E148 Safari/605.1.15"
::ffff:67.160.201.88 - - [10/Sep/2022:08:37:32 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/40.2  Mobile/15E148 Safari/605.1.15"
::ffff:67.160.201.88 - - [10/Sep/2022:08:37:32 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/40.2  Mobile/15E148 Safari/605.1.15"
::ffff:67.160.201.88 - - [10/Sep/2022:08:37:32 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/40.2  Mobile/15E148 Safari/605.1.15"
::ffff:157.55.39.226 - - [10/Sep/2022:08:40:30 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:20.109.126.233 - - [10/Sep/2022:08:52:45 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:20.109.126.233 - - [10/Sep/2022:08:52:46 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:20.109.126.233 - - [10/Sep/2022:08:52:46 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:20.109.126.233 - - [10/Sep/2022:08:52:46 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
::ffff:94.102.61.10 - - [10/Sep/2022:09:18:56 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
::ffff:135.125.246.189 - - [10/Sep/2022:09:21:03 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.189 - - [10/Sep/2022:09:21:03 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:134.209.45.17 - - [10/Sep/2022:09:28:46 +0000] "GET / HTTP/1.0" 200 58140 "-" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)"
::ffff:172.104.138.223 - - [10/Sep/2022:09:37:04 +0000] "GET /fuN3 HTTP/1.0" 404 143 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
::ffff:37.139.53.86 - - [10/Sep/2022:09:55:59 +0000] "GET / HTTP/1.0" 200 58140 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 6.3; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::ffff:37.139.53.86 - - [10/Sep/2022:09:56:00 +0000] "POST /sendemail HTTP/1.0" 302 40 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 6.3; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::ffff:37.139.53.86 - - [10/Sep/2022:09:56:01 +0000] "GET /?err=error HTTP/1.0" 200 58692 "http://wadokikai.org/?err=error#signup" "Mozilla/5.0 (Windows NT 6.3; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
::ffff:162.221.192.26 - - [10/Sep/2022:09:56:24 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:173.252.95.6 - - [10/Sep/2022:09:57:03 +0000] "GET / HTTP/1.1" 200 58140 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
::ffff:114.119.153.91 - - [10/Sep/2022:09:57:32 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:37.139.53.81 - - [10/Sep/2022:10:24:21 +0000] "GET / HTTP/1.0" 200 58140 "http://wadokikai.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.34 Safari/537.36 Edg/83.0.478.25"
::ffff:37.139.53.81 - - [10/Sep/2022:10:24:21 +0000] "POST /sendemail HTTP/1.0" 302 40 "http://wadokikai.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.34 Safari/537.36 Edg/83.0.478.25"
::ffff:37.139.53.81 - - [10/Sep/2022:10:24:22 +0000] "GET /?err=error HTTP/1.0" 200 58692 "http://wadokikai.net/?err=error#signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.34 Safari/537.36 Edg/83.0.478.25"
::ffff:135.125.246.189 - - [10/Sep/2022:10:42:34 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.189 - - [10/Sep/2022:10:42:35 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:157.55.39.203 - - [10/Sep/2022:11:05:29 +0000] "GET /ie7/ie7-standard-p.js HTTP/1.1" 404 160 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"
::ffff:147.78.47.249 - - [10/Sep/2022:11:13:26 +0000] "GET /wp-includes/wlwmanifest.xml HTTP/1.1" 404 166 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:147.78.47.249 - - [10/Sep/2022:11:13:26 +0000] "GET /public/_ignition/health-check/ HTTP/1.1" 404 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:147.78.47.249 - - [10/Sep/2022:11:13:28 +0000] "GET /_ignition/health-check/ HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
::ffff:137.220.228.76 - - [10/Sep/2022:11:21:16 +0000] "GET / HTTP/1.1" 200 58140 "-" "-"
::ffff:137.220.228.76 - - [10/Sep/2022:11:21:17 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Go-http-client/1.1"
::ffff:137.220.228.76 - - [10/Sep/2022:11:21:18 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Go-http-client/1.1"
::ffff:137.220.228.76 - - [10/Sep/2022:11:21:20 +0000] "GET /sitemap.xml HTTP/1.1" 404 150 "-" "Go-http-client/1.1"
::ffff:104.230.138.233 - - [10/Sep/2022:11:27:57 +0000] "POST /HNAP1/ HTTP/1.0" - - "-" "-"
::ffff:54.226.208.101 - - [10/Sep/2022:11:53:05 +0000] "GET /.env HTTP/1.1" 404 143 "-" "MMozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24"
::ffff:54.226.208.101 - - [10/Sep/2022:11:53:05 +0000] "POST / HTTP/1.1" 404 140 "-" "MMozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24"
::ffff:40.77.167.103 - - [10/Sep/2022:12:19:49 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:157.55.39.208 - - [10/Sep/2022:12:19:57 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:37.139.53.86 - - [10/Sep/2022:12:25:07 +0000] "GET / HTTP/1.0" 200 58140 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.34 Safari/537.36 Edg/83.0.478.25"
::ffff:37.139.53.86 - - [10/Sep/2022:12:25:08 +0000] "POST /sendemail HTTP/1.0" 302 40 "http://wadokikai.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.34 Safari/537.36 Edg/83.0.478.25"
::ffff:37.139.53.86 - - [10/Sep/2022:12:25:08 +0000] "GET /?err=error HTTP/1.0" 200 58692 "http://wadokikai.org/?err=error#signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.34 Safari/537.36 Edg/83.0.478.25"
::ffff:194.38.20.161 - - [10/Sep/2022:12:25:25 +0000] "GET /wp-content/plugins/superlogoshowcase-wp/sls-wp-admin/pages/exportAjax.php HTTP/1.1" 404 212 "-" "ALittle Client"
::ffff:135.125.246.189 - - [10/Sep/2022:12:33:49 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.189 - - [10/Sep/2022:12:33:50 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
